"","M10_COLD","M10_DIET","M10_FAST","M10_HEAT","M10_POST","M10_PRE","M11_COLD","M11_DIET","M11_FAST","M11_HEAT","M11_POST","M11_PRE","M12_DIET","M12_FAST","M12_HEAT","M12_POST","M12_PRE","M13_COLD","M13_DIET","M13_FAST","M13_HEAT","M13_POST","M13_PRE","M14_COLD","M14_DIET","M14_FAST","M14_HEAT","M14_POST","M14_PRE","M15_COLD","M15_DIET","M15_FAST","M15_HEAT","M15_POST","M15_PRE","M16_COLD","M16_DIET","M16_FAST","M16_HEAT","M16_POST","M16_PRE","M17_COLD","M17_DIET","M17_FAST","M17_HEAT","M17_POST","M18_COLD","M18_DIET","M18_FAST","M18_HEAT","M18_POST","M18_PRE","M19_COLD","M19_DIET","M19_FAST","M19_HEAT","M19_POST","M19_PRE","M1_COLD","M1_DIET","M1_FAST","M1_HEAT","M1_POST","M1_PRE","M21_COLD","M21_DIET","M21_FAST","M21_POST","M21_PRE","M22_COLD","M22_DIET","M22_FAST","M22_HEAT","M22_POST","M22_PRE","M24_COLD","M24_DIET","M24_FAST","M24_HEAT","M24_POST","M24_PRE","M25_COLD","M25_DIET","M25_FAST","M25_HEAT","M25_POST","M25_PRE","M2_COLD","M2_DIET","M2_FAST","M2_HEAT","M2_POST","M2_PRE","M3_COLD","M3_DIET","M3_FAST","M3_HEAT","M3_POST","M3_PRE","M4_COLD","M4_DIET","M4_FAST","M4_HEAT","M4_POST","M4_PRE","M6_COLD","M6_DIET","M6_FAST","M6_HEAT","M6_POST","M6_PRE","M7_COLD","M7_DIET","M7_FAST","M7_HEAT","M7_PRE","M8_COLD","M8_DIET","M8_FAST","M8_POST","M8_PRE","M9_COLD","M9_DIET","M9_FAST","M9_HEAT","M9_POST","M9_PRE"
"bin_m18.mtb175",344.214824025804,875.837762073373,179.688195099037,6857.61295674238,13620.0227748237,6212.56390595975,10107.210763009,2388.83461378054,18191.6541610071,827.149802372198,1145.75569680717,1221.54246732331,5601.44250811093,632.427723484031,484.591322246846,708.937271524176,884.468810880002,1541.87049013394,3505.13095386326,637.744092566471,631.591327418401,2972.09561068299,3136.52880382233,512.92202393606,6571.23776885224,1828.0987597286,1468.84640292505,1521.35524870695,2915.22977979115,4615.58393384385,5173.01436264632,5106.30500955363,5249.92576836168,465.447203083507,901.831672050378,2110.60375034208,1369.87323356396,1117.20817559942,897.322610181946,2555.66122427573,2044.75174120775,2575.06726460987,47812.5843678532,3552.96155594185,1262.80768953875,31020.3786099239,2795.99652992084,5554.11040235408,4559.98578170123,3494.0849418977,11851.7488734858,3968.70554290798,3056.55504178479,1560.59755268462,1171.75679988711,1952.99726233445,681.651373818642,3460.5869490166,5457.78781984971,46171.2733788514,8190.43802164461,3057.00119933968,2714.16222880984,5475.12808420645,1085.47042130791,1501.2535657517,527.094026760627,1494.66549159665,1401.96257408633,1489.62060209704,6539.61184338429,345.212769926905,3470.66468112561,4904.11949591099,1646.36123177019,634.248036848694,2667.80159324281,609.877379588386,686.64766949559,1419.03232236738,702.474713551741,1480.61455024987,1866.29552230408,745.102512333595,181.826940487307,1028.46250049304,786.816163180528,616.937767522114,6374.64426233716,13787.0879452665,2325.67617925829,25125.5975757176,25673.7597014971,1257.23151842312,1158.49252168126,808.001013425182,311.707223214385,47601.0442238399,64410.7055255827,1252.59595914943,1340.26429344387,4391.89462942829,50461.3842249871,2388.5992634013,544.929547418913,27378.6948861483,1975.44564671033,2326.48992621922,9139.60506305453,2467.36868110679,5665.09097208002,394.824105426326,221.760711654223,385.209378810697,811.741105254192,107.793482795863,2285.9776981288,1349.49268501059,895.366041952267,2365.01096412117,1344.47528878439,912.434217228071,3654.65331345991,23.0014056221272,1612.42803089116,3139.57287377862,14.9294744426907
"bin_m18.mtb188",514.06973646311,448.217812491754,3286.99202341388,618.779051590797,639.777801741067,1005.28940681429,5628.97704671738,4445.49407585136,11484.2046818661,2780.4255241903,4779.06693144353,2880.56682217159,147.922309731936,3496.49930362796,1934.44201910797,87.4711965755382,1834.6974827379,450.551299517194,1464.36196442609,3647.93354942977,1140.88670314437,1258.09928470018,969.222398284437,1909.11904677794,1584.90136566636,9983.64229324352,2405.68793840457,4480.17724073923,672.903906916667,1772.40699514853,104.714580617249,1189.34030639868,210.231642327593,2363.26435306312,1420.43600981318,6222.29228610667,3931.16216836177,7508.50993713394,3466.98528227589,906.167874695,824.295904574981,27552.6960623756,1942.02911111053,13441.2381275725,10575.2857122302,9958.75192259703,3772.64913689104,1367.29481277022,10265.5073027628,13035.5767263697,8996.43502649693,7899.55591174169,299.701796709987,593.413570701837,2113.08944028547,405.565355401084,340.887068859751,846.904046056797,754.904108772886,3541.89674682146,1678.42903829451,1435.16830447415,1102.72936593369,2677.2580556438,2326.34927794619,4542.82171159767,3251.98080613622,2448.05549660291,1918.91021471195,1983.97781611597,882.857878286935,15800.0828751654,2462.99416290299,509.561817649998,1177.15610806012,90.1637977554152,9.86396368624291,87.7367856353321,1515.7128953885,115.00487558172,118.258158124669,51.4352036620809,232.577815247337,185.687172685359,70.365487243722,33.02719557551,45.5390607505636,381.73746105009,3796.08321114701,2144.50058148123,716.51286273664,406.729670733453,1381.01813706304,924.433398843558,647.843866760182,2284.63063465183,1895.35975694074,407.166894652455,2884.64647469174,959.555782875308,323.446248354511,2925.98907543589,167.167344835232,1587.68190338966,2910.03922332801,11194.065523456,2165.98498887549,5970.12572505595,2840.53327208875,9655.10433496505,4063.16950914491,875.089107711021,367.31385302182,1076.87352817277,1399.33054871337,604.831515475178,411.190806663854,995.327841609993,2795.47979233864,1049.13866124966,521.155015608443,2816.42817387238,3116.04989491775,5.21298844190365,2137.69067028045,1243.77420958699,22.086533595067
"bin_m18.mtb41",4.24521119813489,1.81829081346165,5.65091281500106,3.19052527514411,1.71886707113703,2.0509208607094,2.14254419906952,5.78378243035211,4.46721611216792,4.36389089513929,4.20272211454021,1.23744969639816,2.57238342090977,1.16145468731667,98.4116135431263,26.8313314092874,278.687573489031,0.278021594785994,1.33242252433621,2.45622163254951,179.944659084842,1.05648100300857,188.075014810239,0.375631530247396,0,0.331843742116146,0.400236106025542,8.02602838956762,2.06264295030729,0,0,0,0.286017977411127,3.14150748703151,5.94316379218862,4.5588803897903,0.813509314376742,0.421437215461872,97.5080750833566,0,0,1015.37323517767,0.345173312412897,3.06821565699098,316.174367921237,125.155769020427,358.507201512039,362.495495183853,37905.0155548072,1759.77112539003,0.514466060643418,2.61276726498136,3.76331328989169,4.98052701474381,2.12489869711685,1.0047811139435,4.20961083432656,2.52327603487085,1.35843622050002,0.147973346272297,0.554017456364664,0.936981312598125,0.826169651290431,3.30125890684733,11.8501660951473,1.39754808635087,1.22828975648927,5.72287104476672,8.60324644717821,4.32923422484779,0,24.110749794517,15.8488313607733,0.246806748236068,1.73932060762801,0.979603314723002,0.516126303626812,0.544576219628971,149.736073131416,5.12399085294413,4.45520954222924,0.295100641468097,187.122453664094,162.32529356732,0.774307928207097,106.877416329855,94.9668865663256,0.495391767687804,1.19226219084961,105.737401883972,0.18795372253355,17.3742683629618,467.789612622207,0.385207080697567,0,0,0.954133825553475,2.1125763708817,1.79376325323314,0.290405529187333,0,0.451432778793816,4.33602078635131,2.00151280070166,3.27273736502735,1.26316463976177,0.595904766259537,0.438082434335236,0.966129042537099,0.178857057684901,0.704590174829748,8.03014238974301,1.06508667033713,2.57660310718414,8.57465369743729,1.51905626783608,12.4201382177471,2.79758083327473,4.43456034066824,210.016966394856,9.88231554893738,0.574131238567894,0.690519832631141,0,0.654937210630216,0.258869450554515,0
"bin_m18.vmb13",1449.86612404447,2801.81616176733,13891.8646123261,13347.8204998663,9898.57605243003,39.38951415916,4124.34533211704,1661.50493321654,5076.8029141224,5878.58087661669,1670.9610101281,1678.97306090369,60.3982329471756,11.5228074200426,18.9803706050678,12.1156687706293,690.464325657839,248.379808009485,84.8387060455345,84.8859460520124,781.628150706501,110.332732567077,931.115632453424,10.7179554052546,14.1990380132707,66.2073034392889,13.881209033978,82.4231272780566,5331.53874400368,293.433878795424,271.528397944728,4402.31557924429,262.183765787589,290.768761546528,263.972478664403,3892.42042487674,3178.44225128599,906.846069842402,2280.58926380364,466.697645794705,56206.7465888781,1197.95328669843,756.496340074915,25708.4487061001,5651.39763460473,6237.32120171252,5828.10705999405,219.726962830422,24205.0528587266,9947.4864227073,22789.0228829188,7750.11130757191,17.773113726303,157.51128933426,26247.5976173379,383.579242623835,6.11415234738222,150.448996538448,4843.55649930585,29.5550325029362,9025.93036004502,2515.39848918752,1433.90284548569,35.4426745476289,74.1019890091109,59.677194429968,52.8726156318967,33.4090876455122,74.8047908765283,4461.45789544377,4319.19050652106,34505.8885773909,1449.43434116455,177.997094418129,4963.22663352242,25.188190096389,6.26308593283186,36.4350604009318,762.339225666643,37.6268466894099,48.3807440706749,50.9564521612685,1048.33368722257,819.738333320165,4.38059859041867,21.0782243803271,113.225020362983,199.353562778054,2765.80421172224,6133.01387851765,216.92062747669,76.5629974615416,1219.22486708085,174.721800019381,84.8689031683656,14.4127818892467,1544.75314294806,38.8364100894666,957.073287427148,1752.38591521907,12.1418639281488,12879.2945667787,842.643121648446,633.533059225753,58.0951286573585,4493.95044792469,8658.65530614052,14661.9249081457,1913.23877919107,5263.67326462484,201.873755246514,987.719026761853,622.345998101939,5141.34940120642,10766.1562108462,127.448850427359,1111.47770042489,216.861286065105,2591.24780176303,15479.0180644588,2273.64870168363,2708.92499987005,12.9086749735004,1.37628566701909,5445.5599758757,1576.35196674462,20.6281088381054
"bin_m18.vmb14",7.80204149771006,9.61321673750061,4.41277827616174,4.73914826315198,1.65523562871799,5.1964365073825,12.1905787311554,6.45106585025417,21.6245871521403,13.7531200419756,12.5054479322528,9.23048158337818,30.6766909859379,7.29069128211194,3005.30932859265,308.003996373032,203.00764503083,31.2945920621973,56.5377358198063,26.5438521994331,36.2973921201049,79.0642373418649,38.5795386003628,2.57227287573135,4.25049055041291,8.49001415677789,2.22686881204056,101.549284010167,8.82793390290537,4.2738416727561,5.41916574679052,4.07744341153012,4.651702630917,5.12204992639868,3.39149711611602,716.544542555958,3.13357472270286,6.31300225091634,17.2956024844943,0.664084401167537,2.32196440331744,14238.1754846034,16.6936256264256,55.1531330549043,4921.10359497412,5611.7890688192,940.107772690371,350.330853494933,655.825242483881,5940.55900364028,19384.0336152848,31.0622736549053,3.86559750139671,2.03011676198492,2.48028630792124,2.15018824742773,3.68914839844,19.4389267867964,3.92444314502789,11.14631157737,11.8557346173616,9.22345814513141,1380.85327441853,3929.13741783147,5.40988679329503,5.42312263258007,4.46842807425516,6.74929090531382,3.08270115413805,9.45795846563529,7.7252092343029,1.72706157853666,10.6592563153289,14.5770999806549,3.77933371512397,49.1933808495223,1.03085549385484,23.8667698652,350.481797754562,57.2325745678219,32.6273170001849,49.1309057803591,52.3644435662022,40.5903703779502,14.4157744616679,4.07506568020396,17.4751800228955,9.64706485019928,43.7308188737025,39.2583205753415,13.1925817994712,5.40802690051673,514.502909450316,0.659461230907199,0,1.71395619657434,5.96207128532639,3.235957027509,2.63216639763385,7.95462793231441,4.86245856231707,6.95553606887261,1.91201523610725,4.23276105528931,5.42772552568723,13.08309038696,10.0996671465605,6.74983810723668,5.31636295291625,6.73633645176539,1.20623406801587,6.10992297685163,19.4874980423705,26.2658311678299,1369.04344424413,33.2163958460643,88.2700803418135,53.8803209068598,56.1675635542327,52.3227004929261,4.66113211680577,9.21462066104706,8.0779985389909,0.199558596111894,2.61620311526031,1.77270226910477,23.0528430264572
"bin_m18.vmb26",3546.90197324026,97.876360459939,137.455842530382,21.4177155519275,52.9346913723541,29.8359158432706,189.529179207848,267.493813470818,965.294643794054,1815.58177246429,97.758146607176,835.33053104289,17.1471449821655,28.4909025794666,22.9599276325847,32.2109771521695,24.0416510352533,43.291983741566,88.5128889238715,61.125220384103,33.0432237764763,115.092174289637,24.5195169398327,18.6290665029229,154.081269018325,2431.02373437255,16.4343713013402,405.131574275217,4267.99864771657,33.639181937627,10.9467037606498,41.0850802525388,11.8969062397799,52.731043882103,130.192967803603,1049.94704499026,39.9113540571164,194.62421811384,2466.42947280004,49.6461549587753,21.2162230534598,80.8281435134669,799.048427338108,231.091429337616,157.411785887432,95.7866359043634,622.854159212433,2400.22914598502,108.65426301244,36.9145798296978,17092.3601340642,9015.93503853941,73.6516606409156,97.6381204775269,35.6424664013335,115.200941466434,77.8215968648822,158.240697918822,18.2913912902126,55.8679656910543,25.604815291801,24.9831409767329,28.372735525974,55.4026517051566,314.000130115727,27.3265179237333,129.691682754881,273.579432947516,41.8240495352605,59.0599674151215,23589.3785013786,21.7340311629667,43.7072900272274,38.1681519932777,41.9526811500422,11.2836628755161,2.01838274113272,3.13637897093778,33.341894675509,14.528711089676,12.3190866961089,70.6582048589151,13.956160868627,14.9452694297395,7.1227698301422,12.6936263592716,220.987066752205,8.71783871773898,4475.87756195596,718.400389073509,22.050564776156,49.8633728831913,47.0441065711172,42.4532361332662,64.9154999725748,32.8201119415947,9.05681298144707,40.0822062012343,52.2007269191342,7838.60548999195,94.2205307428248,2185.48841853703,274.528825646197,1415.17278244179,2145.34665180348,85.4132639933428,54.6577073512107,180.818518013459,45.1909606690873,57.0365661298467,44.6374244888643,11.6571645296214,25.2039970762842,11.9914632021462,607.374388212776,3.09297615067041,178.281445021535,268.215535162056,2527.02363265508,84.1342624029371,72.7035199886099,1542.31236957746,20.1300500618308,4.22698250565353,228.763678226548,1196.59121371141,67.4454108724163
"bin_m18.vmb41",8100.57964797499,17468.5661768225,1141.41560131918,1146.11697209603,136.952444047943,31.1450687594273,24975.0000503265,5888.20518342953,30804.1139702129,25020.5350687796,22869.5846050359,1725.25858774638,22613.3978278154,940.678873649621,40978.0538597439,340.454648052143,10902.9415112021,1040.36356741792,10918.1981014736,10114.0256396762,28822.2698424264,10173.0658333924,5891.22531747704,1055.10803640383,448.041983631272,7187.51202946004,19095.4388602411,36478.9033482207,37.9174116398649,35108.6826415992,3964.94624556338,6011.29351362998,5625.99171596169,29320.5796562745,22445.4432733171,10139.7438298202,52.6935774284728,1278.08554952433,18077.475033848,115.024133931526,611.762770734042,13880.7869605408,8675.12217534922,7083.19070454873,27643.2427627751,15867.8762609595,7616.13204881488,659.044613529057,23436.736360731,4368.05666944942,8982.46573566435,20042.3563694782,78.2042783287126,832.63481497172,83.66261798307,1084.1566111253,101.938265492355,1060.30506225161,86.5199471534464,4218.64902188954,3996.10967527407,5966.62077547456,7997.82487220754,97540.929537839,38866.6782567441,39970.9488944779,43049.0337769996,26831.8758172824,25034.5029033319,56.5505964873642,2715.36393441681,145.739713634461,191.592903157154,309.701617131592,142.291435121702,211.658949374047,15.297538269223,326.333709574686,5905.40251140071,349.106921802283,371.087793935093,138.126355294271,816.757130162763,640.410715043212,24.8515594400741,11.6528589371854,330.807230121976,782.487590555891,10659.8916228496,7380.63256165965,6653.95979273247,8913.4604074237,18162.8714567475,117.122568504307,854.686007612409,51.9068684631231,1928.32623779309,3834.10055100848,23298.4352527878,18923.5431672471,76.322803460234,8112.47660636902,11097.9202542719,18432.3536189502,36083.936618177,17707.2687367749,4029.4599752069,3574.06148056857,1227.91364346015,12814.1163899844,1641.86112185993,10.1397896508855,226.320409107987,298.25757632428,300.356745247133,271.796716339498,179.754124671135,186.066129713151,121.975695284796,861.363989375936,26.798536763449,53.3446573271396,32575.1691671422,23.0588384426395,90.9517939633649,2431.11475467068,40946.4971070814
"bin_m19.mtb113_sub",274.642291966809,599.036129209118,140.897516479375,169.825331152555,682.091355599579,194.156698808983,755.122168925224,748.550522772372,411.451293694234,468.272110079656,617.220731473954,1427.53300393111,315.415797095947,377.758523636203,415.507178549797,225.985800806728,416.048780676841,647.210357444247,759.002923305682,473.673338909614,204.019261140241,410.433184446659,435.20202949793,88.7575629039976,614.646456703892,340.535779730337,294.229352811364,733.540116870814,972.502742064058,497.297028479946,380.012161669553,549.585678595091,754.355416425926,346.311529009347,690.123074548885,560.437840387108,519.607267772459,286.552794163729,218.370710367227,454.362621881447,664.330734590096,203.49348050563,907.494252379123,306.360817925001,447.914374179567,672.773644024182,664.9191748505,1930.16672405894,463.65904419689,301.408943769631,491.196564698262,1042.63694049128,721.052265404256,397.214826499389,245.113283572085,10056.6900435598,18627.2837764936,5532.67369151797,376.206963846756,1177.09185009389,409.637142130798,716.819992632716,628.576341279894,472.855634190739,309.219293874234,213.462945207745,209.605796564572,422.660761218857,535.303956728724,321.638272126951,404.105596086008,142.438226885262,766.957336409063,990.930367232796,375.487088306319,173.700825567421,715.731219008716,214.982744177408,2470.68390972299,463.162669797483,344.464259537318,516.449568580659,700.488907969319,245.357455175513,93.6941927913938,445.224229303196,212.065171958562,134.299823381708,661.697161447732,254.18945891211,436.16928067486,380.674998303571,364.349535663149,1924.65122392798,611.406189356465,300.354495138929,153.91732273812,909.872330345152,724.469952875009,555.792320574786,661.133927677308,256.184125872329,639.628630284235,328.216119506413,99.7719245790936,8180.95366405153,967.336534888241,1051.33354038963,1434.11429108633,1066.05035199129,1592.20049304183,105.745741371717,115.991569988262,192.813600285033,7278.87095938292,85.6566463461902,537.275756641605,417.615794992948,169.409875299217,1053.6057966526,24901.7416302835,5415.25151789731,546.506487778549,137.572469789191,7511.40530366529,1329.86180578417,1114.44708424837
"bin_m19.mtb139_sub",117.359006471525,172.299088028844,97.0917618567267,129.548154018655,196.702567600791,184.030727001692,233.144895413212,327.604990307082,232.364220843271,470.384972874314,261.165328499427,229.821508748704,53.607060774484,84.3367094042662,93.909005232799,61.3161114034581,121.598835498392,31.1667433496679,111.145982584268,49.6313919329353,35.1462257596164,55.2813644927418,57.1218495607637,75.9658710172836,182.620908303562,172.859547272927,123.467028779504,162.262950326891,153.303785564985,169.419427601579,174.138279534589,199.301377332285,149.079958653105,207.228634979838,170.365880634606,162.602893800907,186.957210133451,172.708484197459,205.979640592666,208.983671260693,817.295377684956,51.6913991815152,129.974092361191,63.9549316598545,70.2274374964942,111.160426265609,92.8558267412396,161.445274143316,56.7959890379638,45.71989720808,104.951479263764,217.854156235455,297.86193626363,211.332352074971,128.779900582814,400.627669538649,157.589860794046,321.615316293482,76.9783480029807,163.511175325017,203.078063952913,55.7249519670302,114.191452339522,146.6434404703,280.499533296665,98.2090741757452,177.665081407939,172.488548380546,109.925960516755,403.036428542324,146.504498595526,117.605722762894,574.563359132269,282.249042332589,241.59747209443,55.9669555941561,194.345986335661,64.2234092180526,100.194633982649,191.367031400393,75.2781048909071,106.454044651089,231.454377853879,98.3722046769381,22.614460574129,77.8041783558452,76.6577986730955,33.8698497902083,136.323033461104,141.812147886728,89.4508795011085,82.0670904782914,141.73712988642,124.485635674659,223.559161826956,124.45725986224,63.901860239609,246.137846311788,222.392216072477,492.737301982801,849.711593268238,180.440773286275,236.050932502438,133.241315326964,96.1436168137609,219.87387168295,121.026707493245,368.234037565339,287.112784035914,217.247355784405,418.711977351998,281.287743629426,195.826197711207,225.167912818295,195.37292612782,514.439686428337,135.830473385399,951.099079787449,79.8662429227957,175.446280772405,232.795043884575,54.5773469387322,69.0911666804482,0.19146335795319,155.579824250349,353.020499392974,0.489948781445846
"bin_m19.mtb26",2634.34278728947,1174.27591117352,5581.90808467402,1413.27598243349,415.190026655823,1068.46996387924,1158.96208082262,1011.10746015376,4145.35861595296,2987.1535054196,2329.3169260793,2644.1881851224,244.053652874786,4185.24978630485,399.779184539843,147.304367181211,849.858794780314,1179.50926487271,1035.45328736341,5037.67031233922,3252.09002449179,1239.14740601125,1099.30859943114,1612.36023104588,396.931316515642,922.799819849664,888.872683193168,676.261662523827,724.198070566233,59.8860257209222,129.457409566477,186.251044283237,258.018417552318,553.001958849331,46.8798992408346,1292.02521605456,445.558445329374,4719.85857670087,977.62914559197,25.8366107368204,191.337293782858,394.473395403814,32.8752224815062,387.172096964624,144.651228166376,122.009778452515,660.809421728255,104.699491832278,14585.3956539097,389.063405775164,198.596405678352,59.7194916196858,61.3228766195625,3040.07476434464,18946.3402632378,261.379286799478,51.1720754072368,110.843086991244,346.556441228326,227.315580921325,289.196478481137,448.833611302176,130.609034611241,252.077548705965,422.963222439632,347.645598297621,451.627991707339,307.014192519645,224.520474569018,4836.78169980064,504.461408143375,5001.91128060552,17.8967095794234,29.4231393552742,380.726211486417,347.431502654389,8.36007468232453,329.054806956434,439.062116574757,29.3930917109961,312.711891822664,199.324357465609,257.101630720903,427.588313126369,549.278248232561,356.721589037369,524.221763351634,1322.15110189035,317.526941319903,969.43422374527,426.219319694377,828.579636836342,521.528063275194,2315.76235750467,1285.15918130503,1060.1195493972,1199.41630504478,1197.95114200604,524.482333791791,736.067906917683,39.0892894287621,2117.14120527084,1231.68618797525,832.620973137156,886.298361146497,2091.38026655181,591.956543020905,2077.12388863799,24.591439234871,145.896867618806,301.023001148576,3681.3445963796,590.664893412509,1384.16430150333,1505.56682237661,4361.75274228101,1019.17907284571,840.777436224212,5010.48857302275,601.552985090484,2025.91188565737,8824.3192459857,1151.14517742829,4.2293888429606,937.08384167217,2006.98421168433,909.452777240575
"bin_m19.mtb38",33466.7978840405,19144.2047425748,6936.65927267255,3943.51845089717,7118.1670487337,13640.0846961872,7483.88037456665,2486.41659136392,1999.92750345413,5477.81413172623,3198.07284016032,5708.38203267201,652.704606270621,149.927282648628,1228.8704772612,259.498457326638,500.153736083536,247.759285828778,669.688855380323,463.903316544618,885.526390869943,738.140123485371,374.897323655029,420.793791830752,287.851247567475,674.099298433787,972.891415482665,1446.57071783286,56465.0142734065,1074.23460745973,182.535390738693,216.41366222779,257.817614171692,908.626984732419,702.384465888512,5335.67681125468,15238.9956373661,7884.15671703108,8676.17655771595,13965.2127228837,2307.92658214787,1044.65810232451,1975.90266151477,3140.4910537654,4508.06050537323,2605.70734156236,2389.56286959619,6672.83435009026,8919.14012543499,12710.3383140955,3464.78621883052,1869.16720258707,33680.9713148483,17165.6892060351,36454.9071223714,8688.02417163885,5159.8462974505,13529.2170418717,111.642855691351,10759.276681273,910.415360153652,803.054506733846,3333.97879309316,4775.78321060262,1359.23171849714,1806.00826622597,1311.44967177874,885.625938465582,752.669702095468,12818.4882998297,7536.26712118524,29517.2464694525,2397.05971312938,1964.00145795223,4136.46249459423,85.2497030316188,20.6161626937388,52.1191502669611,388.448822392384,174.321343393562,50.6194510328172,285.847064420009,303.942495693551,373.989974918136,54.2803534414863,66.746509258317,235.066596969861,326.204221281239,1283.74587016959,2432.83807973978,549.107945080072,318.818582665313,722.462817148174,497.811739232029,233.576044164219,2642.0653752566,889.609060093763,2521.95096933008,8360.85328793313,3085.82298784828,1916.4807317496,7954.07834883654,15425.3402500988,3576.8009442224,7030.07954213536,1351.1076003833,2934.60400909628,2421.48066702497,1146.70649520661,1793.49780001973,1078.25938506735,1684.41564737852,11396.8592759607,1275.73897345216,1690.89460110519,36.8476230914382,54332.9108531631,63397.6218632105,49069.6040690115,26370.0894341874,30816.1022789351,28285.5873352649,1122.04155360099,29.6131351251985,15124.3602007728,12500.994780036,1261.8955042248
"bin_m19.mtb67",384.930701682829,1434.83998891443,632.536362460811,161.078904702164,828.701001828304,1867.86415719947,11263.9668788239,2655.31925701301,2832.90448513227,3633.2527636162,9366.34952143443,7986.4430810816,186.962796126759,1029.6807338127,1280.33933678589,4343.9792770182,2352.22929660739,4834.16377684127,8948.10162665428,1264.45003311439,4087.30462095647,15165.3728466203,18204.240170275,971.211186799854,8965.32946617968,4422.01981087147,2384.05931483782,8907.97711110008,9208.18866805716,2124.80671732576,4211.57066825661,9387.38964355855,6309.24206217143,15427.8242247763,8453.34807488236,10747.1755733135,9456.01188547631,5642.79490416999,5176.81604777582,12252.3894462221,33387.5282639823,980.360225020445,1676.16418043835,3642.70665442649,1126.1821401901,6363.55641843496,2308.02274312704,592.75196563274,4553.77259868368,506.16642656622,1560.86021887459,4218.05513734415,2116.93053108766,5830.49091482506,2843.63342541923,1977.47100986028,8549.72277670664,15352.0754074385,634.933061429227,3062.57714869265,1889.8945847422,836.582061991053,904.37375357745,980.934286237451,2078.70162787525,1731.18612639464,1746.6753000148,4216.66177780528,2751.72307150122,1115.72986390352,3354.38447404489,1990.76585707092,2802.4562980884,1285.11276169828,3316.2667019163,4107.87820264332,579.097282600673,11486.619949717,1689.78311506602,6556.98009145912,709.65270884324,10129.9821332711,27318.2774035474,3924.00929621543,3370.39293076744,392.446031209062,191.06152755677,391.423747349052,6341.28352293446,1389.3256406803,672.966703781824,444.442643391473,2636.69788227308,2422.49104984735,4640.72409225492,2949.1655510045,482.266024312203,4113.10868283123,1344.48556006408,1072.63491020584,3043.79702577297,2751.423393829,2851.79413923527,990.020371292606,1135.38677481492,804.164892621867,2616.7315744899,7462.14547718562,6283.52089826944,424.675701989915,3456.44368708796,309.827539319586,1329.61790827222,934.908828456041,561.897774185821,123.855235408073,3661.32069554745,1198.6348187187,891.235424516366,5625.82237682124,2183.48408126276,776.977752257033,12005.6732480043,10.4546290043719,2481.33315951783,27329.2274363019,4.98504421947743
"bin_m19.mxb14_sub",1288.79995102029,1127.15625875908,1895.73673746512,1943.9990021056,716.471264287548,4223.81869020803,841.963257387098,1209.59728410414,1158.6553531479,1406.50322732707,1078.79952088712,1143.94438133236,1117.48540172283,1557.43773679967,1395.6367771832,836.293650347075,1750.33412298396,3658.92398204796,1076.46389941098,1360.60627801363,1836.96668611155,1469.23193900408,1528.88283563639,3520.03396726793,987.908718867293,907.771213182447,2931.40733485979,1085.28196099342,9631.66103711085,467.503132836327,766.522849684069,580.513625425792,691.223015285325,1471.96190543031,189.715310353619,458.87457621484,494.253145334857,724.491514685845,1005.30710434887,176.970920295283,520.560834078861,1338.8283578421,196.12933822429,1420.85603108214,631.338979384343,873.200851733188,1062.02179274842,433.570417939657,923.411270137895,1610.62784857098,889.426350802626,229.975083227137,711.203964008673,9645.88011546599,11071.9735776467,2658.80615601584,1134.89199164363,425.945777613597,551.363041656214,448.068954516487,2415.2165808721,819.616993054008,341.410727147175,1388.82072865721,1038.54507102173,656.502736977018,1674.41718424231,1065.1551314993,940.321017921362,6150.89408178994,925.166820372532,4994.46283300284,557.528657626154,1770.52522630798,17428.1194353216,2768.36244439102,262.183376887012,3397.88444161765,773.052184043993,294.870867424245,1930.28313386607,1238.17014403314,1598.21650243685,2358.66602758581,3036.21884800412,2414.64915702939,1284.84787810666,1510.04015625617,651.009534664972,1550.55135882374,665.195907948436,1260.49299386008,2490.96905204609,734.689178356006,903.17707117504,2989.64286434649,1010.59849996155,873.631770626363,476.286693026768,619.428271759946,376.801808981111,916.226419684995,866.26304969232,792.80929657185,1849.61957964871,638.263272822851,237.017412047095,707.490921721835,274.441797650021,279.278413873917,245.808316353986,18630.4811554974,1378.21650066043,56396.5763644661,1544.54421246287,76827.1000505325,1772.0604816737,1509.5968753902,11276.6059462258,1049.60573806446,2179.98682446052,8840.48510472116,1317.57067524035,63.8546912294257,6129.78332432817,4741.54323898893,1710.42179345696
