"","COLD_S2","COLD_S4","COLD_S5","COLD_S6","DIET_S5","DIET_S6","DIET_S9","HEAT_S3","HEAT_S4","HEAT_S5","HEAT_S6","POST_S4","POST_S6","POST_S9","PRE_S4","PRE_S5","PRE_S6","PRE_S2","PRE_S9","HEAT_S9","DIET_S2","POST_S5","POST_S3","HEAT_S2","POST_S2","COLD_S9","COLD_S3","PRE_S3","COLD_S10","COLD_S11","COLD_S12","COLD_S16","COLD_S18","COLD_S21","COLD_S22","COLD_S23","COLD_S24","COLD_S31","COLD_S34","COLD_S35","DIET_S10","DIET_S11","DIET_S12","DIET_S13","DIET_S14","DIET_S16","DIET_S19","DIET_S23","DIET_S24","DIET_S28","DIET_S31","DIET_S34","DIET_S35","DIET_S36","HEAT_S10","HEAT_S11","HEAT_S12","HEAT_S13","HEAT_S14","HEAT_S16","HEAT_S18","HEAT_S19","HEAT_S21","HEAT_S22","HEAT_S23","HEAT_S24","HEAT_S31","HEAT_S35","HEAT_S36","POST_S10","POST_S11","POST_S12","POST_S14","POST_S16","POST_S18","POST_S19","POST_S21","POST_S24","POST_S25","POST_S27","POST_S28","POST_S31","POST_S34","POST_S36","PRE_S10","PRE_S11","PRE_S12","PRE_S13","PRE_S14","PRE_S15","PRE_S16","PRE_S22","PRE_S24","PRE_S25","PRE_S27","PRE_S28","PRE_S29","PRE_S31","PRE_S33","PRE_S34","PRE_S35","PRE_S36","COLD_S36","PRE_S19","PRE_S23","POST_S23","POST_S13","DIET_S18","POST_S22","PRE_S18","COLD_S13","COLD_S14","PRE_S21","COLD_S27","PRE_S17","COLD_S19","HEAT_S27","COLD_S28","HEAT_S28","POST_S35"
"bin_s14.mtb11",202.113915813216,883.679842098794,306.165092628465,6041.93880807719,550.023809032233,39452.0162505258,865.113800269311,287.156720795271,970.038200689959,151.025759851146,130395.487043931,2556.25480440237,94622.8792321434,10277.0084152156,241.541722792113,1697.790158446,33773.8954028092,6306.29650890744,3625.01683829568,7213.11932411705,1739.39946577711,853.662469875133,226.081004582553,599.589799128414,6186.91555735581,660.036512817662,406.854715373335,1859.79535759955,2700.42250525723,176.26870090003,3911.49281577904,191.543588143552,4985.31353114025,842.845784015326,581.212227869517,370.464332876204,643.179038606535,15024.2635117441,40.3260899114552,253.791060508282,332.642939403582,568.110536799203,2593.48986923431,367.503273267243,24785.4218942021,413.209790780683,62.3693540054822,1909.969613668,589.586094827247,121.552864311764,8664.23089378677,52.6511682766213,3906.89577276898,120.340927714021,507.744109069537,418.108910809953,149.795513253601,2432.10939980075,787.314563193484,751.026793440949,84581.7751297351,322.54530825992,8845.24484615913,113505.643947579,3868.42588091308,3908.08956392881,3041.51049184494,23783.9639942423,527.293032014286,1118.46399088696,389.955872702936,5454.60987362273,1621.25389745753,2235.51795676112,81124.9550455975,1459.3783795803,4262.52863984263,4526.03388045097,2916.69278478205,7937.37453983915,3441.78218788526,1378.82020337522,198.640454742086,486.583748302492,6320.93374296486,18943.8885267138,817.091923914991,10072.1804330274,2033.50113645111,2281.04506208155,7374.08257203058,1361.45639534287,3278.91622492616,8029.49686393606,2216.41782507322,3300.47616039061,253.381753228471,1308.93728675652,4098.15711668377,151.037391162765,298.205568688896,585.362222016377,198.515763313821,1459.69722176176,5814.37882551472,3815.45597261539,8064.47791789188,7252.44312605934,30635.8874063969,24360.5159039627,1026.01376077289,1102.24356869532,1417.897432068,882.15085029448,584.640735066111,67.4564836205668,61069.65575982,1222.09882836995,2033.94010792398,270260.804044665
"bin_s13.cct72",9493.52720610724,3323.19787059585,3830.68530196727,55212.6080295965,203.871418249997,5302.38584509065,2663.55574816126,2515.97456650626,3055.17044129398,5618.61478278666,6472.56032797198,298.792209883915,1575.28071151244,1278.2164177822,939.591382495166,76.8311718949605,85.8464483794119,22659.573074893,21402.3492920133,4179.59082765209,469.011197996926,733.285432665634,45.1341230966174,526.795604728322,1079.93210498277,38833.0391813547,3053.42844688043,187.579959498291,4225.18276291202,2692.41502622062,3105.84939344928,5788.12267263284,7741.15155953504,2599.05377448235,1583.56456107719,194.546628510701,13521.1156415366,76.5612549603661,151.71184217404,15836.9361416068,238.833042523386,1060.10050388319,924.695261489645,2167.81977947162,2968.32031723402,1686.04903635089,281.890600151525,38.1253624009543,8571.66755093918,487.015587238277,188.27940752862,3881.40163874298,522.456784999379,190.051330354881,10160.2112578392,2034.94196878779,2749.80839552463,3554.8480419448,1546.79095369632,2110.29560794101,2820.99154617669,1379.49857990658,4306.56557137968,2207.72479924532,4961.94681099374,148.191139710775,704.124215398388,12437.0269828113,4852.98533461596,197.828739139329,565.685547409398,3472.21843412308,3983.48454311826,2968.88056534723,507.503367708082,69.1087255548101,5171.99344806536,4182.26957228836,15126.5416997325,303.045368725549,494.509292500587,88.2345432379227,59.595645301823,2315.30753630776,315.679805128761,416.820210724902,1595.19154515539,5508.20847872135,58.4504370918881,45.6712362452744,38.194865435212,1645.06385007901,63612.3034325482,822.402953288421,121.184049405812,857.96189900994,65.1592892495635,175.132407032764,283.682412001857,337.270025882314,55.4277678670325,122.576254586961,10442.4426980857,257.732123091302,764.446666281189,213.608574775873,1198.40445985637,513.326467173392,431.456877551811,466.749121396986,28957.8811910793,1369.23142154134,1323.72681735904,637.925024665378,166.448685395748,3169.56748202527,3794.2856232115,4933.90653017125,4338.60767842044,1439.77198035623
"bin_s27.vmb3_sub",78.3106841072393,4246.5601993387,226.907117192379,1798.11441093031,20.6014337585978,865.907224720787,9993.27535094305,14.833617931037,9971.85558514243,81.9659923162292,7682.19592875771,243.535016887625,12269.658794544,7863.46699115204,4552.99313412499,123.568207106024,1093.62800500808,6004.79976921543,6605.66854256614,5837.59815634315,9999.09823306375,27.3765964371888,24.0791318603251,284.722012615286,8085.77683223286,2523.54512490184,64.9003101857834,222.475805749256,304.213166000173,77.6535230367049,76.0739137562125,1.74084195670137,106.562388596449,955.658554566871,293.394982056685,94.3165858767491,692.161330212073,14.1815571842853,0,159.02397442503,258.52377125521,25.7760577972205,54.9892736072399,332.873699224149,20.2188181974268,2.63611591949995,56.5838199631224,142.660132119003,74.2390687891883,1618.61153256931,17.1112430243699,0.842027002888513,19631.3267951489,91.9368129088701,15815.9111218891,9.63809988503963,4.03621193267056,654.491643852322,54.3588924718513,4.37107916475544,5910.00431507915,14.1138654634027,7217.52052788892,7929.71869225373,2122.21488795107,8.08449161298256,4.53747392193304,982.081847784357,18.5379308335657,130.846545715526,22.7611236651666,43.3067450352317,14.851159561067,5.77714268296929,7807.98131033823,21.742691921747,4998.55490645227,29.6770751089316,39.3139792395094,27586.1727642414,2175.74349205639,5.04294041361256,3.29636555264068,94.586521900781,1491.52069110819,501.805626382905,0,1384.24953878546,63.7910476562003,440.536019156768,790.929300595922,352.777524624206,64.6536547788623,224.442728860785,11523.9796283951,1024.58908167445,0.215170320842459,0.128873037723715,0.784010297394224,3.38789561595821,964.203890796004,56.9516713113,29.5067359617416,298.109051393432,670.650044921886,1558.92308305526,6531.99844411254,2614.58154202042,27382.5309523133,7098.6955184957,1039.0114754101,116.949217706089,4362.2267532856,968.513211509146,1120.946146896,9.18470643462656,3409.35914038322,11931.738831057,28086.1542299573,5735.82190258467
"bin_s28.vmb7",26.8173511392904,18173.3000070401,1060.08286698239,437.870943324221,4872.75800120322,102.385652601369,2244.14992860323,1131.20389472491,2037.5079347458,233.186091826824,2436.12657617385,3589.36621043102,1661.79070037682,13133.1248173214,37.0034494161953,393.236877398988,224.36645358442,140.151816617621,16188.7845939612,2652.03707724781,9110.90517497236,6375.55939825161,55915.8174436948,112.145454508542,36416.5819650998,137.120873091886,185.150712337417,1480.44094247686,1806.22377056527,2148.45590240069,789.213175502858,133.621491024857,47.9589797693283,285.783234048238,249.720638826932,110.220454931318,1289.22844885909,2368.49970924723,307.12227110862,38.7745498075358,44.9967813956516,311.089920217073,43129.3181696118,8119.94149662981,274.974311808439,145.137275451305,5662.3193318756,2205.07601490793,678.998108978958,4321.13400816451,238.189294112013,13351.2494264004,159.095928647827,16794.4673418259,237.784491416793,3845.01427070006,284.354883682497,6931.0620183185,679.470407575058,25.3178408062944,398.374405410948,1497.93269201922,7495.070767056,2417.23031112025,3522.82936860361,136.538344515471,34.3412232743513,21.7036454005603,54387.7979425693,230.075575490538,10.2231888254287,87295.9487044641,33743.847506337,22046.3479682265,561.117207400411,49358.7648931308,60625.9991366927,41150.3092339831,92626.3854934763,2469.40887195538,97245.3295093941,251.223509493643,70.1123431212729,155.147421819728,1699.41122215205,2045.90160943537,61.2173196403372,226.597431206027,28.3002162628008,7.60414258612576,52.8654916887803,627.814264887177,943.208785416143,164.545967524997,55.0361018085804,734.934257020448,51.5792791264456,36.5094788257983,209.864132221804,44.0137717171708,199.096996948997,273.126374096316,42.5997714006881,1326.77277464281,404.139474952904,3789.05861029696,56468.1719799612,635.528930935089,375.399395703569,137.525976210012,5899.08353519813,391.498073230562,195.401688848662,570.073898820853,158.677414668366,14.2858409457208,54849.2171921375,6227.98746493814,4724.50366213179,4060.96536676448
"bin_s36.mtb18",371.064352198031,732.129358743134,244.831563628556,221.728037871142,9217.49039614482,22270.3044181832,189.916880909368,326.287444918599,240.87857119131,494.339546998116,1398.38158547735,8305.67029481729,10695.7406560962,10667.0502276335,4114.89365109972,19003.8071705034,88503.2985466618,44004.9434462021,7269.69250798994,1476.3486240551,2006.89995009823,9491.77636168518,1671.1454249535,629.659011596866,9330.71020440497,763.336044327025,316.59978043813,75095.0620728869,443.726370761281,144.96497565954,247.99308424911,394.015530886611,196.504701886081,199.741427188614,487.213634315682,20.6786959124391,4665.38762936786,699.339141254135,368.800082992125,86.2452789920182,252.580697533512,2374.58786485893,7190.1657933219,250.278471846139,5133.42206822383,1034.24349769901,112.90852889312,113.748479252826,44133.4004026537,119.330196668789,445199.966409002,2494.89019486016,530.809751015833,177.476294172317,422.257789536542,76.2980805376317,212.551377166593,474.706540504428,388.345769255481,215.916228050085,467.151360720745,145.458552929708,636.548673095951,232.427434070383,222.264641333027,579.640348616202,358.887510217064,8337.91229104636,251.598513915709,2769.6100486231,346.667340916603,2702.28064930459,2684.7716478814,4548.70920304281,2535.30550432538,6052.29170412726,3612.20047111752,5292.10679203639,7058.11493140533,1450.79299476405,1189.33932155916,3279.08372043488,770.248650207073,7818.76703566703,56106.9259982666,23614.8014114981,78860.9931850166,130682.790679014,145919.492499563,23432.356257915,329133.795504662,612.704233812421,100092.529867882,480330.551711346,2127.80690209503,38616.2033959086,1173.86093403746,1537.78207747418,8315.70773752082,261.484407583988,474.425384885851,656707.068663611,2569.0747126677,6370.44757532719,146279.802452805,2182.78106209914,21819.9329038218,5678.85850052788,5543.23304852887,120252.910725153,354.146168318706,457.596626637073,10447.3837231764,314.936155330028,3622.43560727086,65.4204460278919,169.760039799288,2531.89574581206,763.972525237064,101162.07780951
"bin_s28.cct47",5744.52607579749,324.708707951017,1287.78328323635,177.579223899728,7023.50417237026,4683.57179225048,10349.9779593639,1431.84605517959,110.582959523218,7193.11103171974,495.846144892359,68.252285284766,277.244291630063,923.436247837012,58.7204749291966,174.659009922201,97.472957125098,129.511752272907,135.307880282482,4987.64096820658,2883.77365150748,1915.70634245959,2019.53910373187,21992.7414708318,1112.59463731047,862.326878350787,289.308276532777,83.0831419826261,107.664915840258,397.492467532826,201.777276315472,281.625144773665,186.966661782679,1450.39423540764,1524.41137025313,27.8945789827926,73.0788327568817,49.1740755980283,29.5093864953067,118.472773644729,248.764979179383,9289.652110516,907.779102601631,9758.38266715495,293.325744936815,7716.13105861739,344.639847959118,349.840722336321,3273.04565347777,221897.821069964,20.4825273290273,75.3886803033451,730.631840471181,2146.64104040016,1302.44306132351,2696.04968236282,276.613124145926,21220.8768101268,1481.57236166107,450.32345302284,70.8456370181753,6900.27893228896,3978.54909095622,163.420799526957,236.348231400183,129.047105150075,51.2036522213556,2378.32989543898,1193.73970142499,45.4451026143751,88.4382904840521,48.9667471063761,13.3410666072054,51.5997956588274,121.04118494168,1310.95303321116,2478.28294568204,49.1512025556787,71.5950716570581,96.3667104345341,297.450358308306,8.10396191779744,6.55155908182557,646.830639941917,70.8647603305198,2010.02414630575,93.3259573580642,110.896162630915,71.6867519795355,40.835332621699,30.8089695352798,72.0826337958788,73.4397130686924,26.0906783101353,53.3305442698754,59.9955283166049,22.9231532390092,27.458957913441,65.1040945272308,33.6530716530931,91.716995890536,1123.99873424736,864.461894796051,407.660515054994,16.2906960124174,42.8837949018035,6479.04346013225,661.835617081614,80.2016747198925,135.822372446116,872.117271203954,102.34810290708,52.8651391044556,16.7594301129916,15.5382864950142,249.734632614942,36.8340192776784,273.424279872955,942.630903983794,54.1578239459558
"bin_s34.mtb22_sub",1115.42195185196,877.364163896405,1640.56001358068,116.80156666064,48.475721290761,3.53616789547449,89.732618121072,151.608956221014,39.4184524358334,704.033625031592,56.3034252968309,36.1613143312636,137.20535284032,290.243330769077,215.478929090877,814.475320338399,14.6404897578127,23934.9120928407,591.063788268182,115.979697089791,365.660330719179,1536.76945377316,81.0757815699287,177.443779376192,23.4302834258167,441.858157775722,29.2770810245897,10.7051970550627,2817.69303550109,146.608753211378,133.062397734946,178.357438947684,172.613714857405,626802.413471236,633.847249065048,3329.77971078074,4022.17606665327,45.2523446710846,49099.2640465757,74.2305995645645,211.756836240129,29.8212380662212,4.91021877804459,5.96887996226958,583.557516105484,6.25859541009028,60.90070082152,2432.59622875344,83.8142309447343,146.968621634117,5.96910880560024,244802.081463149,487.321141539667,202.45978469714,719.190958005727,8.66936486778141,16.4695484389231,7.05166262581106,38.1395238796282,2.14276364019756,17.4885028739052,117.974625636648,921.661758746976,41.3357280908944,12007.4877109987,74011.0111528256,35.0282296102829,65.8747008803064,247.648742725699,558.129018665098,46.9309772712132,87.6873425672604,71.3674975267508,10.7617348281936,15.0445597605383,15.3807200895087,856.559019854745,183.556280663068,500.749266885734,3019.80935062768,26.6272654006605,62.4182666403364,8251.05145951867,233.666239737353,2579.99015529565,476.662269193386,10.5360609441567,1827.44344067429,92.7838244790546,246582.865509252,1656.28398830716,1842.48018257592,780.614398094486,131.192288441863,25847.549445661,146670.393116039,13772.2442252936,2417.4679722087,20142.2374693754,3598.08766585417,20.940587080905,644.721080985915,334.373597250446,205.753672440737,26009.6924999158,23959.1328541775,177.815779953908,726.133875116925,244.951317492646,602.635297834992,42.816406785618,52.4950576837599,21021.6207060928,3816.83830137007,4775.52561481296,3.26515036284931,7582.01431600069,22.6549475468159,11.3422181780606,10.7512043963979
"bin_s14.mtb51",744.13185773219,6990.12994075601,2451.8718115236,507.806666058401,147.763168318122,123.666127715249,335.473111965776,1320.60917618101,2318.6648182679,253.02826201444,1122.32107414627,184.433082378006,2056.26698426257,151.106734174194,589776.603870226,269512.759724175,505373.134124583,309.368847006888,865.618972095194,106.087967712981,204.633416394367,42977.2702971349,31179.8674442905,85.3930706576756,394.632679564708,1159.83722027132,11012.671440007,178769.548167625,388.141348051731,307427.335593467,112879.397770943,441.701781229028,6694.3099815156,155930.6541537,26041.7273171156,250846.58528638,8666.15658176584,65362.5228612786,512.591909622582,195458.791961287,60.7858535654635,166.476232351712,63450.6690545774,635.183924777945,938.908872755989,167.531942932227,461.390564821777,84.3451814550175,1488.00787488074,18978.2851960732,60.1909369649579,180.135030097067,4963.31638744309,32844.6357514316,582.602884462547,22527.1390508214,8687.06246433926,694.00996683928,616.237913594764,55.6064298873885,1142.70588193442,1876.38826093384,604.314631869459,15200.9848593412,3781.22736695697,289.493544510342,28480.2609237406,7501.86924542549,5576.21324770667,2121.01089695912,188.517295267116,20859.9917575472,84.2288434630436,270.853026037621,1676.82712053736,564.289621478329,293.236731186637,306.709886748652,1407.77475488688,1060.32060960206,1075.16127350427,10812.4169647111,96.4263098203327,1000.49223102695,19226.4969990579,36193.7248838614,219668.751809758,60946.1531597702,414670.592132427,498901.188954517,164628.678057292,17087.219254683,12727.816090381,305349.130726901,5077.64329403059,287117.992397107,132188.316693712,21527.8115263498,28537.2596649614,763720.352725073,35392.2573465753,317.497112082432,2334.31372569856,166735.822894524,12458.4247567711,7787.31794143102,190.317034146058,861.871908080505,7259.33357839446,66392.735312118,944.733433170949,168406.99696503,435.001865650662,3769.59906670679,1394.13965527781,61099.9453569592,7157.64806502557,9044.83083816672,3000.14751142358,102154.895126801
"bin_s14.vmb0",6.54677851972703,3.73545134289039,1167.18422205342,5.83753516238088,0,0,1.38961826229944,9.92486538489614,20.3162885774614,12.095308508675,0,0.72291134429721,0,0.82890553976104,0.562763905617704,14356.979477286,3.35365119018559,5.13551333975592,6.04546082243697,0,0,293.535413145105,1.54362810693346,0,0.477075709273665,0,1.26238293933646,35.3117664175425,3.46738961451648,3.58220890389974,7.31524492824488,18.4882724326248,0,5.56495861796339,0,0.700432880419346,213.990338170829,2614.20201591136,6.13839746956551,0,0.606330950701017,0.99612385942018,3.73769209746033,8.43802556504228,2.55630969981395,4.23474276137817,2.57544609720855,0.539905248378272,7.67962547734586,0,0,5.17392333295658,0,0,0,0.922465993054586,45.6652008111237,19.9957421379634,112.700868400297,2.35601358734061,4.80724397458126,1.85307966475174,0,15.6232657789434,5.7232897130398,0,673.162519580701,0,0,0,0,201.398286308192,2.20421520072764,18.7351926835562,6.01520333095171,34.1360235196945,3.32793150827184,30.0757307159644,41.2938245206388,2.35151823680827,5.48948195050606,128.538155969121,0.229646987074836,20.8314270789316,6.81210058657514,82.6600935356902,28.3179602509472,0,24041.6912896749,1.48895480002608,1298.13480649658,3.46735130736347,1912.78711717161,775.632215121746,2.36197909907545,4.74720129063464,75960.4219678574,3013.08023552495,56854.1915266025,0,2.09314681130685,0,0,36.7918082470848,2.05014665985947,0,3.23160630486771,9.85678312701181,0,0,17.0280455670036,0,1.4840741658303,0,8.43135846529449,6.70152250447521,1.41345945161852,0,0.509020689722005,1.97019580718154
"bin_s34.cct25",2186.78145994878,3429.83579837379,11693.1566360425,2353.14345040893,122780.337441678,187072.039461004,108203.130625627,5442.46765330523,3471.99058240484,17346.7623769767,12315.5091582459,383671.837683817,3809.17290751786,171097.463143178,376.513486843733,4682.05484115583,564.032612255625,77345.1884269455,2795.73404755473,13094.1135710072,427517.121056494,72216.0923852262,18968.5406667597,6945.34766682943,63282.2842234123,1674.22190402841,5386.87578683267,1628.1566740304,9252.15882065059,4580.04788815987,3875.09998531092,6700.92350077815,8285.24071187498,1372.61587843908,3155.70240317374,534.4141702907,110864.32221215,312.698695397295,6707.00304969117,1142.740292323,107732.157492824,48257.7114408236,429184.986898378,366993.610386317,34957.9769038342,23286.3975188288,152534.620587833,164842.1916766,24913.222876068,188077.663788184,267825.346079565,5095.59714954015,8222.95130366613,3922.83538259444,4741.25640742069,26198.815006543,8926.83273751624,66261.1984926937,23215.3627680279,22216.0296437306,269507.69747613,9152.10248069932,52392.8948360256,20665.141861967,5061.07289439318,343440.253265923,247902.712513583,2418.47859226797,11789.0917302514,212489.725606902,35468.5028888083,288518.279624546,672867.059126014,443159.898342593,9006.23396526524,50830.8690959137,142647.640432594,322107.935257874,347766.316415052,404635.261911415,318856.192806964,709222.000918072,777537.725983857,13035.8485259463,3795.35915327241,4487.40457667236,1497.75537628164,8422.94253470536,538.142024796778,238.554138942798,3804.48485338549,3442.06258081076,5944.92429978933,1892.35195907836,680.925183513186,8865.46985600567,171.142361939832,2076.33537024754,233.917893126525,2355.72756922075,1168.95822711907,1704.27404061631,1265.09413386198,514.234347158598,1090.04021720796,281632.187516621,192647.797940737,12137.0364083423,580.372476501283,623.773828530367,623.227516909273,1452.3936894138,3719.18901985111,260.446404456427,101.973952692291,1359.64409065819,35735.9214522451,714.350571326858,18482.6949566059,1416.97995058314
"bin_s4.vmb27",184.087412174701,52457.3394574844,433.53389826572,236.075819535644,39.0938020744874,12.6979399531112,106.022212968067,63.0529732899597,300.786885224011,297.185912218011,77.9568417799316,148.085157288609,234.634284497573,119.687720889647,68668.0484291175,69820.5795063798,40536.3210535952,21285.9639098055,64562.4027967016,582.453257419791,960.443419743291,1106.99938323649,474.20071500226,472.841399269719,225.951848283249,245.457174844188,193.857408187485,16785.7521182708,26623.4255431112,204.109760550469,180.958039094667,29.7311917831251,173.641558154538,76.8220612972466,209.329409580239,40.8831944829953,493.168129400421,681.378704843425,3040.7634239558,80.1900762166714,61.3437222095126,48.1288410292104,147.981709901424,151.272350330879,63.9462351708384,10.1518488091715,74.4465895446682,48.0204837434625,23.4796559586339,37.8446753009125,7960.253648234,16831.3708759663,685.763732317036,154.175387663058,129.92661314696,113.753866857909,159.858819532691,542.161091835515,316.597537063905,2.07366761121114,191.236447123096,295.898747191154,60.5810727221246,431.477646158685,4385.40789071606,100.99712790561,485.092746921277,35.7440990000328,92.9705519968396,757.811637609915,47.231038745604,619.922857693151,22.3004886699403,19.184991282084,265.692174030657,139.098423947337,167.113453594813,28.5979528982095,102.340289854332,295.424010209637,535.207803603456,375.383954709567,234.827818108156,661.989180203729,290702.69963001,51774.5768747077,17.5305027069454,86821.387004747,536.586064298867,6225.30361685501,28.8233429920414,10050.9263763492,6618.35820037046,1184.39287150972,29750.7967499532,148968.288039782,62228.3784668555,6761.76092546321,344323.685505337,2812.17391638599,348.19525481603,19142.1425248994,1941.54787487009,90630.0289778201,118856.670578784,819.750351248489,1051.80285416298,4130.01401182137,1383.46138095261,3322.30418553731,286.477329898619,675.135702358241,66811.5999129879,1393.64504928611,261231.111170939,22.8175269512166,274.28462715883,195.455681241096,98.3992011288105,84.1123194984728
"bin_s6.vmb19",2102.81256905862,836.679367416136,3593.86878861561,26810.5795204658,5067.9867492752,16581.8968495513,1911.47227606377,28758.2884892038,61686.0505422393,78297.46712874,6569.54015711908,31832.9335766163,49206.2216891766,1497.8501875254,393.036038562351,1239.36416581184,700.609433459416,2488.26977787147,331.087433648458,1712.25035045014,466.161898241083,69625.3071988927,654.662548988669,24846.9749568987,267.618311349018,2833.59569939858,888.867771584426,65.510770868051,6197.89364225977,1739.94500836275,11102.8629939978,36431.2123203757,6342.91594274623,773.930478239262,1424.88152508594,178.734512121973,1652.19676514915,276.713222095335,1246.38523468572,892.672044120031,7090.71484083263,1097.87725614348,5522.69127538452,5783.84450027701,2409.89580271359,55363.1485482324,863.745475935804,454.437880721244,30745.5481341173,13540.996857415,267.660597671458,90.3256356626077,6185.01423730003,1214.68271911065,111986.822056058,1852.72830981036,900.47954161459,6664.39851714824,672.546297538115,86924.5387566662,15250.1344603074,25563.4604265411,1405.94260992142,19984.5454343261,7279.18852694753,5267.98694496179,14112.2342728136,1198.20075519937,38767.6453366202,71552.0042295961,311718.32404684,2980.17466667254,7163.65589869864,2629.36914402609,29364.3440167234,5796.92531823151,9665.5960360823,688.27057234301,982.548980338628,2915.45537515013,596.5745274614,270.329742323349,199.063218949695,83770.1291303228,868.779910726725,558.275317611935,289.162560697152,3375.32207652016,120.816222613742,489.860913248638,166.01298958015,2712.51429487738,335.757196937428,85.500168281098,510.51988405326,631.981944881776,132.006888442252,235.787145238434,110.760504099617,186.135380702945,808.558358065096,1087.51834003382,925.202405227087,176.687990503218,578.854766728241,33093.3843731122,6553.31378691033,6623.26957128961,823.554871509022,4484.67134101666,849.745263636864,51619.4335325242,302.225037978842,1101.58104154448,277.086996144629,1171.10904934283,6756.08263293559,329.759463582663,592.795892616456,4180.14166648005
"bin_s21.mtb63",195.987166998828,6978.8154451969,14941.8119425243,1912.12459321209,272.820701340536,179.396057669869,3902.94764543662,1877.11702383904,7345.60405357088,4762.01526388598,910.660923595209,125.225871097599,2566.43383068812,10100.6944524741,8350.45738631164,2085.66193366506,503.346305618557,6095.07681462299,2813.96774973816,2475.81399846072,8558.66545404592,2460.99754622172,1224.47171771304,381.611225097829,9856.3431454114,2419.60866649191,8115.39287902073,3064.89973289742,918.590773044183,2168.71728404227,203.046264935869,141.054972784321,229.842502498555,219.790364114908,254.178493516662,381.571663562343,119.207482601144,51.5916689919111,8.0284236507,325.486371242208,343.818917672224,328.265562833946,31.9867155681667,65.9441773902434,42.3497728553033,94.618252935343,386.99537033718,358.406939995938,107.138124552812,521.853253866935,9.34699175136601,5.4302972393197,12737.5367393813,53066.8224526957,33731.6639768462,842.938060873006,5.7208445705795,157.507879323357,47.5341966202919,13.5811411671892,2561.2443052597,2887.70807604132,5774.36237079198,366.9810664913,5041.56964226692,52.137511429779,27.1332307121413,89.3618590728778,5941.57776456141,359.470356254492,3016.18385149664,22.7291682462539,28.4445930543607,12.6101427006507,551.439296966688,13585.0306561055,17501.034722334,26.6841480781255,12.001841018064,34960.8692364818,4997.60693153036,53.9703608079848,15.1512816281827,3183.68358092286,1157.96014529183,4136.08861253327,10.4751458858631,727.692773193665,8.73355136764863,87.2005705111919,44.2347396516054,633.249650786328,28.5098405530107,13.0586522766757,10038.3062717278,221.167656470275,2.5618154475319,4.60308286270623,9.72335196206785,3.36135396121148,979.159480264816,171.438447034919,7974.66595543269,7530.39554050672,175.204782498059,1748.84077979258,5557.07268560455,3005.20049035091,2385.48240354761,1797.76957489851,405.536324243188,306.858374304672,2156.4775413561,2989.49274302259,2478.99551589739,8786.08327901214,4369.42656364064,9207.04245850139,31893.533329248,1396.40926509663
"bin_s34.cct27",8870.64505742488,11870.3967564329,615.363013063394,1488.11842939111,416.62595875247,3084.75704959379,23.1257740749733,37.8956429842577,3078.41734774702,1418.36822383735,367.624881690133,2695.2097674927,1084.52195384638,82.7669703057357,7482.11473569406,707.389344718403,5681.88302344579,12677.2012122405,2876.45868962861,67.9554745070373,8839.87062225847,1152.9195640143,3689.45341481818,946.704143294418,4061.60819133046,226.296824482984,21302.4638574689,1367.31674336512,2486.50345000501,3314.92573544685,6300.91416981541,10568.2890298111,3425.68613067946,15265.2285303097,10557.3818864337,6585.20274043145,5355.27171044983,9125.26927479008,72140.1369540316,21919.9895721468,231.621676427931,123.283291607997,17346.1876235736,174.702691494336,138394.402335248,1639.85099753201,4308.08994472072,14601.9942099273,2869.7566728919,6876.8934576897,1504.95944740195,45473.0794791017,3468.77573936767,395.674209736798,18117.7055334411,109.7865640696,12700.2106857524,3231.96176213445,1576.83436498975,472.480408803253,14662.9616632356,9021.57963652524,6966.37169209232,20560.7352999707,39885.5383637021,3794.83637108865,4004.44422929412,2439.82641850345,240.716261872379,825.927607279706,205.03979192023,19593.874802919,903.937052846416,2664.86458813908,4339.60598114828,5701.70204709919,56958.7234101335,1289.60400971814,1417.79272669239,8848.3301805609,12394.7455481713,1485.33773617689,2283.08630966751,106.803241321813,1723.55181852813,1024.83703179154,27348.7945162775,6282.72540110842,1855.28330826952,1353.07891495941,1947.38418967445,2669.34028373789,24399.7820115968,9791.85272668268,4625.7929026788,2160.69544343543,3654.71720946126,4797.62691557964,5167.46584360304,11218.6134969511,6571.4431260988,174.742570756034,1981.04375604464,4699.69312269953,8824.34135145181,11853.1952706326,5921.07489816272,6444.57894269358,16053.7846631684,50680.9164540917,62132.4403933436,14660.6077758384,1775.988580807,6041.65969047737,10761.2649819428,10852.012175729,7132.19887419212,39178.1379424344,27063.0144238896,23359.7030494906
